TXMAINCURSOR	7'b1010000	
TXMARGIN	3'b000	
TXMUXDCDEXHOLD	1'b0	
TXMUXDCDORWREN	1'b0	
TXONESZEROS	1'b0	
TXOUTCLKSEL	3'b010	
TXPCSRESET	1'b0	
TXPDELECIDLEMODE	1'b0	
TXPD	2'b11	
TXPHALIGN	1'b0	
TXPHALIGNEN	1'b0	
TXPHDLYPD	1'b1	
TXPHDLYRESET	1'b0	
TXPHDLYTSTCLK	1'b0	
TXPHINIT	1'b0	
TXPHOVRDEN	1'b0	
TXPIPPMEN	1'b0	
TXPIPPMOVRDEN	1'b0	
TXPIPPMPD	1'b0	
TXPIPPMSEL	1'b1	
TXPIPPMSTEPSIZE	5'b00000	
TXPLLCLKSEL	2'b11	
TXPMARESET	1'b0	
TXPOLARITY	1'b0	
TXPOSTCURSOR	5'b00000	
TXPRBSFORCEERR	1'b0	
TXPRBSSEL	4'b0000	
TXPRECURSOR	5'b00000	
TXSEQUENCE	7'b0000000	
TXSWING	1'b0	
TXSYNCALLIN	1'b0	
TXSYNCIN	1'b0	
TXSYNCMODE	1'b0	
TXSYSCLKSEL	2'b10	
