//Address	bits	rw	Name	att_bits	att_enc	bin_enc	
00A0	15:0	R/W	CPLL_CFG1	15:0	0-65535	0-65535	
00A1	15:0	R/W	TXFE_CFG1	15:0	0-65535	0-65535	
00A2	15:0	R/W	RXCDR_CFG0_GEN3	15:0	0-65535	0-65535	
00A3	15:0	R/W	RXCDR_CFG1_GEN3	15:0	0-65535	0-65535	
00A4	15:0	R/W	RXCDR_CFG2_GEN3	15:0	0-65535	0-65535	
00A5	15:0	R/W	RXCDR_CFG3_GEN3	15:0	0-65535	0-65535	
00A6	15:0	R/W	RXCDR_CFG4_GEN3	15:0	0-65535	0-65535	
00A7	15:0	R/W	TXPI_CFG0	15:0	0-65535	0-65535	
00A8	15:0	R/W	TXPI_CFG1	15:0	0-65535	0-65535	
00A9	15:0	R/W	PCIE_RXPMA_CFG	15:0	0-65535	0-65535	
00AA	15:0	R/W	PCIE_TXPCS_CFG_GEN3	15:0	0-65535	0-65535	
00AB	15:0	R/W	PCIE_TXPMA_CFG	15:0	0-65535	0-65535	
00AC	7:3	R/W	RX_CLK_SLIP_OVRD	4:0	0-31	0-31	
00AC	0	R/W	TXPI_PPM	0	0-1	0-1	
00AD	14:13	R/W	PCIE_PLL_SEL_MODE_GEN4	1:0	0-3	0-3	
00AD	12:11	R/W	PCIE_PLL_SEL_MODE_GEN3	1:0	0-3	0-3	
00AD	10:9	R/W	PCIE_PLL_SEL_MODE_GEN12	1:0	0-3	0-3	
00AD	8	R/W	RATE_SW_USE_DRP	0	0-1	0-1	
00AE	15:0	R/W	RXDFE_HD_CFG1	15:0	0-65535	0-65535	
00AF	15:0	R/W	RXCDR_CFG5_GEN3	15:0	0-65535	0-65535	
00B0	15:0	R/W	RXDFE_KH_CFG3	15:0	0-65535	0-65535	
00B1	15:0	R/W	RXDFE_KH_CFG2	15:0	0-65535	0-65535	
00B2	15:0	R/W	RXDFE_KH_CFG1	15:0	0-65535	0-65535	
00B3	15:0	R/W	RXDFE_H5_CFG0	15:0	0-65535	0-65535	
00B4	15:0	R/W	RXCDR_CFG5	15:0	0-65535	0-65535	
00B5	15:0	R/W	RXDFE_HE_CFG1	15:0	0-65535	0-65535	
00B6	15:0	R/W	CPLL_CFG3	15:0	0-65535	0-65535	
00B7	15:0	R/W	RXDFE_H6_CFG0	15:0	0-65535	0-65535	
00B8	15:0	R/W	RXDFE_H6_CFG1	15:0	0-65535	0-65535	
00B9	15:0	R/W	RXDFE_H7_CFG0	15:0	0-65535	0-65535	
00BA	6:2	R/W	DDI_REALIGN_WAIT	4:0	0-31	0-31	
00BA	1:0	R/W	DDI_CTRL	1:0	0-3	0-3	
00BB	11:9	R/W	TXGBOX_FIFO_INIT_RD_ADDR	2:0	2-6	2-6	
00BB	8:6	R/W	TX_SAMPLE_PERIOD	2:0	0-7	0-7	
00BB	5:3	R/W	RXGBOX_FIFO_INIT_RD_ADDR	2:0	2-5	2-5	
00BB	2:0	R/W	RX_SAMPLE_PERIOD	2:0	0-7	0-7	
00BC	15:0	R/W	CPLL_CFG2	15:0	0-65535	0-65535	
00BD	15:0	R/W	RXPHSAMP_CFG	15:0	0-65535	0-65535	
00BE	15:0	R/W	RXPHSLIP_CFG	15:0	0-65535	0-65535	
00BF	15:0	R/W	RXPHBEACON_CFG	15:0	0-65535	0-65535	
00C0	15:0	R/W	RXDFE_H7_CFG1	15:0	0-65535	0-65535	
00C1	15:0	R/W	RXDFE_H8_CFG0	15:0	0-65535	0-65535	
00C2	15:0	R/W	RXDFE_H8_CFG1	15:0	0-65535	0-65535	
00C3	15:0	R/W	PCIE_BUFG_DIV_CTRL	15:0	0-65535	0-65535	
00C4	15:0	R/W	PCIE_RXPCS_CFG_GEN3	15:0	0-65535	0-65535	
00C5	15:0	R/W	RXDFE_H9_CFG0	15:0	0-65535	0-65535	
							
00C6	15:0	R/W	RX_PROGDIV_CFG	15:0	0	32768	
					10	57440	
					100	57455	
					128	24654	
					132	57862	
					16	57410	
					16.5	57880	
					20	57442	
					32	57414	
					33	57856	
					4	57432	
					40	57415	
					5	57464	
					64	57422	
					66	57858	
					8	57408	
					80	57423	
							
							
00C7	15:0	R/W	RXDFE_H9_CFG1	15:0	0-65535	0-65535	
00C8	15:0	R/W	RXDFE_HA_CFG0	15:0	0-65535	0-65535	
00CA	9:0	R/W	CHAN_BOND_SEQ_1_2	9:0	0-1023	0-1023	
00CB	15:0	R/W	RXDFE_GC_CFG0	15:0	0-65535	0-65535	
00CC	15:0	R/W	RXDFE_GC_CFG1	15:0	0-65535	0-65535	
00CD	7:2	R/W	RX_DDI_SEL	5:0	0-63	0-63	
00CD	1	R/W	DEC_VALID_COMMA_ONLY	0	FALSE	0	
					TRUE	1	
							
							
							
00CD	0	R/W	DEC_MCOMMA_DETECT	0	FALSE	0	
					TRUE	1	
							
							
00CE	15:0	R/W	RXDFE_CFG0	15:0	0-65535	0-65535	
00CF	15:0	R/W	RXDFE_CFG1	15:0	0-65535	0-65535	
00D0	8	R/W	RX_RESLOAD_OVRD	0	0-1	0-1	
00D0	7	R/W	RX_CTLE_PWR_SAVING	0	0-1	0-1	
00D0	6:4	R/W	RX_DEGEN_CTRL	2:0	0-7	0-7	
00D0	3:0	R/W	RX_RESLOAD_CTRL	3:0	0-15	0-15	
00D1	12	R/W	RX_EN_CTLE_RCAL_B	0	0-1	0-1	
00D1	11:8	R/W	RX_CTLE_RES_CTRL	3:0	0-15	0-15	
00D1	3:0	R/W	RX_SUM_RES_CTRL	3:0	0-15	0-15	
00D2	15:0	R/W	RXPI_CFG1	15:0	0-65535	0-65535	
00D3	13	R/W	LPBK_EN_RCAL_B	0	0-1	0-1	
00D3	7:5	R/W	LPBK_IND_CTRL2	2:0	0-7	0-7	
00D3	4:2	R/W	LPBK_BIAS_CTRL	2:0	0-7	0-7	
00D3	1	R/W	RX_XMODE_SEL	0	0-1	0-1	
00D3	0	R/W	ISCAN_CK_PH_SEL2	0	0-1	0-1	
00D4	13:11	R/W	LPBK_IND_CTRL1	2:0	0-7	0-7	
00D4	10:7	R/W	LPBK_RG_CTRL	3:0	0-3	0-3	
00D4	2:0	R/W	LPBK_IND_CTRL0	2:0	0-7	0-7	
00D5	15:0	R/W	CKCAL1_CFG_3	15:0	0-65535	0-65535	
00D5	2:1	R/W	CKCAL1_DCC_PWRDN	1:0	0-1	0-1	
00D5	0	R/W	CKCAL1_IQ_PWRDN	0	0-1	0-1	
00D6	15:0	R/W	CKCAL2_CFG_3	15:0	0-65535	0-65535	
00D7	15:0	R/W	CKCAL2_CFG_4	15:0	0-65535	0-65535	
00D8	15:0	R/W	RX_PMA_RSV0	15:0	0-65535	0-65535	
00D9	15:0	R/W	CKCAL2_CFG_2	15:0	0-65535	0-65535	
00DA	15:0	R/W	RXCDR_LOCK_CFG2	15:0	0-65535	0-65535	
00DB	15:0	R/W	CKCAL1_CFG_2	15:0	0-65535	0-65535	
00DD	4:3	R/W	RTX_BUF_TERM_CTRL	1:0	0-3	0-3	
00DD	2:0	R/W	RTX_BUF_CML_CTRL	2:0	0-7	0-7	
00DE	15:0	R/W	TXPH_CFG2	15:0	0-65535	0-65535	
00DF	15:0	R/W	RXCDR_LOCK_CFG4	15:0	0-65535	0-65535	
00E0	8:6	R/W	CTLE3_OCAP_EXT_CTRL	2:0	0-7	0-7	
00E0	5	R/W	CTLE3_OCAP_EXT_EN	0	0-1	0-1	
00E2	13:12	R/W	TX_VREG_VREFSEL	1:0	0-3	0-3	
00E2	11:9	R/W	TX_VREG_CTRL	2:0	0-7	0-7	
00E2	8	R/W	TX_VREG_PDB	0	0-1	0-1	
00E7	15:0	R/W	ES_QUALIFIER5	15:0	0-65535	0-65535	
00E8	15:0	R/W	ES_QUALIFIER6	15:0	0-65535	0-65535	
00E9	15:0	R/W	ES_QUALIFIER7	15:0	0-65535	0-65535	
00EA	15:0	R/W	ES_QUALIFIER8	15:0	0-65535	0-65535	
00EB	15:0	R/W	ES_QUALIFIER9	15:0	0-65535	0-65535	
00EC	15:0	R/W	ES_QUAL_MASK5	15:0	0-65535	0-65535	
00ED	15:0	R/W	ES_QUAL_MASK6	15:0	0-65535	0-65535	
00EE	15:0	R/W	ES_QUAL_MASK7	15:0	0-65535	0-65535	
00EF	15:0	R/W	ES_QUAL_MASK8	15:0	0-65535	0-65535	
00F0	15:0	R/W	ES_QUAL_MASK9	15:0	0-65535	0-65535	
00F1	15:0	R/W	ES_SDATA_MASK5	15:0	0-65535	0-65535	
00F2	15:0	R/W	ES_SDATA_MASK6	15:0	0-65535	0-65535	
00F3	15:0	R/W	ES_SDATA_MASK7	15:0	0-65535	0-65535	
00F4	15:0	R/W	ES_SDATA_MASK8	15:0	0-65535	0-65535	
00F5	15:0	R/W	ES_SDATA_MASK9	15:0	0-65535	0-65535	
00F6	15:0	R/W	TX_PMA_RSV1	15:0	0-65535	0-65535	
00F7	15:0	R/W	CKCAL1_CFG_0	15:0	0-65535	0-65535	
00F8	15:0	R/W	CKCAL1_CFG_1	15:0	0-65535	0-65535	
00F9	15:0	R/W	CKCAL2_CFG_0	15:0	0-65535	0-65535	
00FA	15:13	R/W	TXSWBST_MAG	2:0	0-7	0-7	
00FA	10:9	R/W	TXDRV_FREQBAND	1:0	0-3	0-3	
00FA	8:7	R/W	TXSWBST_BST	1:0	0-3	0-3	
00FA	6	R/W	TXSWBST_EN	0	0-1	0-1	
00FA	3:1	R/W	RX_VREG_CTRL	2:0	0-7	0-7	
00FA	0	R/W	RX_VREG_PDB	0	0-1	0-1	
00FB	9:6	R/W	LPBK_EXT_RCAL	3:0	0-15	0-15	
00FB	5:4	R/W	PREIQ_FREQ_BST	1:0	0-3	0-3	
00FB	2:1	R/W	TX_PI_BIASSET	1:0	0-3	0-3	
00FC	15:0	R/W	TX_PHICAL_CFG0	15:0	0-65535	0-65535	
00FD	15:0	R/W	TX_PHICAL_CFG1	15:0	0-65535	0-65535	
00FE	15:0	R/W	RXCDR_LOCK_CFG3	15:0	0-65535	0-65535	
0100	15:0	R/W	RXDFE_UT_CFG2	15:0	0-65535	0-65535	
0101	15:0	R/W	CKCAL2_CFG_1	15:0	0-65535	0-65535	
0102	2	R/W	Y_ALL_MODE	0	0-1	0-1	
0102	1	R/W	RCLK_SIPO_DLY_ENB	0	0-1	0-1	
0102	0	R/W	RCLK_SIPO_INV_EN	0	0-1	0-1	
0103	15:0	R/W	RX_PROGDIV_RATE	15:0	0-65535	0-65535	
0104	15:0	R/W	RXDFE_HF_CFG1	15:0	0-65535	0-65535	
0105	15:0	R/W	TX_PROGDIV_RATE	15:0	0-65535	0-65535	
0106	15:0	R/W	TX_DCC_LOOP_RST_CFG	15:0	0-65535	0-65535	
0107	15:0	R/W	RXDFE_HC_CFG0	15:0	0-65535	0-65535	
0108	15:0	R/W	RXCKCAL1_I_LOOP_RST_CFG	15:0	0-65535	0-65535	
0109	15:0	R/W	RXCKCAL1_Q_LOOP_RST_CFG	15:0	0-65535	0-65535	
010A	15:0	R/W	RXCKCAL1_IQ_LOOP_RST_CFG	15:0	0-65535	0-65535	
010B	15:0	R/W	RXCKCAL2_D_LOOP_RST_CFG	15:0	0-65535	0-65535	
010C	15:0	R/W	RXCKCAL2_X_LOOP_RST_CFG	15:0	0-65535	0-65535	
010D	15:0	R/W	RXCKCAL2_S_LOOP_RST_CFG	15:0	0-65535	0-65535	
010E	15:0	R/W	RXCKCAL2_DX_LOOP_RST_CFG	15:0	0-65535	0-65535	
0110	15:0	R/W	RXDFE_KH_CFG0	15:0	0-65535	0-65535	
0111	15:0	R/W	RXDFE_H4_CFG1	15:0	0-65535	0-65535	
0112	15:0	R/W	RXDFE_H4_CFG0	15:0	0-65535	0-65535	
0113	15:0	R/W	RXDFE_H3_CFG1	15:0	0-65535	0-65535	
0116	15:0	R/W	CH_HSPMUX	15:0	0-65535	0-65535	
0117	15:11	R/W	PCIE3_CLK_COR_MIN_LAT	4:0	0-31	0-31	
0117	10:6	R/W	PCIE3_CLK_COR_MAX_LAT	4:0	0-31	0-31	
0117	5:0	R/W	PCIE3_CLK_COR_THRSH_TIMER	5:0	0-63	0-63	
0118	15	R/W	USB_MODE	0	0-1	0-1	
0118	14	R/W	USB_EXT_CNTL	0	0-1	0-1	
0118	13	R/W	USB_CLK_COR_EQ_EN	0	0-1	0-1	
0118	12	R/W	USB_PCIE_ERR_REP_DIS	0	0-1	0-1	
0118	11:6	R/W	PCIE3_CLK_COR_FULL_THRSH	5:0	0-63	0-63	
0118	4:0	R/W	PCIE3_CLK_COR_EMPTY_THRSH	4:0	0-31	0-31	
0119	15	R/W	USB_RAW_ELEC	0	0-1	0-1	
0119	14	R/W	DELAY_ELEC	0	0-1	0-1	
0119	13	R/W	USB_BOTH_BURST_IDLE	0	0-1	0-1	
0119	12	R/W	TXREFCLKDIV2_SEL	0	0-1	0-1	
0119	11:6	R/W	TX_DEEMPH2	5:0	0-63	0-63	
0119	5:0	R/W	TX_DEEMPH3	5:0	0-63	0-63	
011A	6	R/W	RXREFCLKDIV2_SEL	0	0-1	0-1	
011A	5	R/W	A_RXTERMINATION	0	0-1	0-1	
011A	4:1	R/W	USB_LFPS_TPERIOD	3:0	0-15	0-15	
011A	0	R/W	USB_LFPS_TPERIOD_ACCURATE	0	0-1	0-1	
011B	15:0	R/W	RXCDR_CFG2_GEN4	15:0	0-65535	0-65535	
011C	15:0	R/W	RXCDR_CFG3_GEN4	15:0	0-65535	0-65535	
011D	14:8	R/W	USB_BURSTMIN_U3WAKE	6:0	0-127	0-127	
011D	6:0	R/W	USB_BURSTMAX_U3WAKE	6:0	0-127	0-127	
011E	9:0	R/W	USB_IDLEMIN_POLLING	9:0	0-1023	0-1023	
011F	9:0	R/W	USB_IDLEMAX_POLLING	9:0	0-1023	0-1023	
0120	8:0	R/W	USB_LFPSPOLLING_BURST	8:0	0-511	0-511	
0121	8:0	R/W	USB_LFPSPING_BURST	8:0	0-511	0-511	
0122	8:0	R/W	USB_LFPSU1EXIT_BURST	8:0	0-511	0-511	
0123	8:0	R/W	USB_LFPSU2LPEXIT_BURST_MS	8:0	0-511	0-511	
0124	8:0	R/W	USB_LFPSU3WAKE_BURST_MS	8:0	0-511	0-511	
0125	8:0	R/W	USB_LFPSPOLLING_IDLE_MS	8:0	0-511	0-511	
0126	15:0	R/W	RXDFE_HA_CFG1	15:0	0-65535	0-65535	
0127	15:0	R/W	RXDFE_HB_CFG0	15:0	0-65535	0-65535	
0135	15:10	R/W	RXCDR_CFG3_GEN2	5:0	0-63	0-63	
0135	9:0	R/W	RXCDR_CFG2_GEN2	9:0	0-1023	0-1023	
0250	6:0	R	COMMA_ALIGN_LATENCY	6:0	0-127	0-127	
0251	15:0	R	es_error_count	15:0	0-65535	0-65535	
0252	15:0	R	es_sample_count	15:0	0-65535	0-65535	
0253	3:0	R	es_control_status	3:0	0-15	0-15	
0254	15:0	R	es_rdata_byte4	15:0	0-65535	0-65535	
0255	15:0	R	es_rdata_byte3	15:0	0-65535	0-65535	
0256	15:0	R	es_rdata_byte2	15:0	0-65535	0-65535	
0257	15:0	R	es_rdata_byte1	15:0	0-65535	0-65535	
0258	15:0	R	es_rdata_byte0	15:0	0-65535	0-65535	
0259	15:0	R	es_sdata_byte4	15:0	0-65535	0-65535	
025A	15:0	R	es_sdata_byte3	15:0	0-65535	0-65535	
025B	15:0	R	es_sdata_byte2	15:0	0-65535	0-65535	
025C	15:0	R	es_sdata_byte1	15:0	0-65535	0-65535	
025D	15:0	R	es_sdata_byte0	15:0	0-65535	0-65535	
025E	15:0	R	RX_PRBS_ERR_CNT	15:0	0-65535	0-65535	
025F	15:0	R	RX_PRBS_ERR_CNT	31:16	0-65535	0-65535	
0263	15:0	R	TXGBOX_FIFO_LATENCY	15:0	0-65535	0-65535	
0269	15:0	R	RXGBOX_FIFO_LATENCY	15:0	0-65535	0-65535	
0283	15:0	R	es_sdata_byte5	15:0	0-65535	0-65535	
0284	15:0	R	es_sdata_byte6	15:0	0-65535	0-65535	
0285	15:0	R	es_sdata_byte7	15:0	0-65535	0-65535	
0286	15:0	R	es_sdata_byte8	15:0	0-65535	0-65535	
0287	15:0	R	es_sdata_byte9	15:0	0-65535	0-65535	
0288	15:0	R	es_rdata_byte5	15:0	0-65535	0-65535	
0289	15:0	R	es_rdata_byte6	15:0	0-65535	0-65535	
028A	15:0	R	es_rdata_byte7	15:0	0-65535	0-65535	
028B	15:0	R	es_rdata_byte8	15:0	0-65535	0-65535	
028C	15:0	R	es_rdata_byte9	15:0	0-65535	0-65535	
